"Device Info";"start";"end";"Username";"Region";"Country";"What is the client's ID number in our systems?";"To which branch does the client belong?";"Insurance_Type";"Before we start, I would like to explain this survey.

VisionFund is collecting this information to understand how our services affect our clients and to improve our products.

Your participation is voluntary. Your answers will not affect your loan, insurance, or any other VisionFund services in any way.

Your responses will be kept confidential and analyzed together with other clients’ answers. We will not share your name or personal details in reports.

We may share anonymized survey data with trusted research or analysis partners to help us understand client experiences and improve our services.

You may skip any question, stop the survey at any time, or ask for your data to be deleted later.

Do you agree to participate in this survey?";"This section includes questions on the extent to which you understand the terms of insurance and claims.";"How would you rate your understanding of what your insurance covers?";"How you would you rate your understanding of how to make a claim?";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/a. In-person explanation from MFI staff/loan officer";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/b. Group meeting";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/c. SMS/WhatsApp messages from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/d. Printed materials (leaflets, posters, brochures)";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/e. Phone call from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/f. Email from the MFI";"Which communication channel is the most effective in increasing your awareness and understanding of the claims process?/g. Other (please specify)";"If other, please specify:";"Which channel do you prefer most for submitting insurance claims?";"If other, please specify:";"I will now ask you questions regarding your experience when making an insurance claim.";"In the last 12 months, did you experience an event that might be covered by your insurance?";"[If Yes] Did you submit an insurance claim for that event?";"[If No, did not submit an insurance claim] What was the main reason you did not submit an insurance claim for this event?";"If other, please specify:";"[If Yes, submitted a claim] What was the result of the claim?";"If [Claim was approved and paid] Considering all costs related to the event, how much of the cost did the insurance payout cover?";"[If filed a claim] Have you experienced any challenges with the claim process?";"[If yes] What challenges did you experience with the claim process?";"[If yes] What challenges did you experience with the claim process?/a. Claim documents were difficult to collect from hospitals or authorities";"[If yes] What challenges did you experience with the claim process?/b. Claim documents were difficult to submit";"[If yes] What challenges did you experience with the claim process?/c. It was difficult to know the status of the claim once documents were submitted";"[If yes] What challenges did you experience with the claim process?/d. It took a long time to receive the claim amount";"[If yes] What challenges did you experience with the claim process?/e. I did not receive enough support or guidance on the claim process";"[If yes] What challenges did you experience with the claim process?/f. Other (specify)";"If other, please specify:";"[If e] What specific support would you need to make the claims process easier?";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/a. Use savings";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/b. Borrow money";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/c. Sell assests or livestock";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/d. Reduce food consumption or essential spending";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/e. Take your children out of school";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/f. Closed business temporarily";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/g. None of the above";"[If yes to experiencing an insured event] Because of the event, did you have to do any of the following?/h. Other (specify)";"If other, please specify:";"This section includes questions related to additional services offered in the insurance.";"In the past 12 months, which of the following services did you use?";"In the past 12 months, which of the following services did you use?/a. Teleconsultation - doctor by phone (general or specialized such as psychologist, nutritionist)";"In the past 12 months, which of the following services did you use?/b. Face to face consultations (general or specialized such as dental, opthalmology)";"In the past 12 months, which of the following services did you use?/c. Access to medicines (discounts or free)";"In the past 12 months, which of the following services did you use?/d. Lab examination/lab test";"In the past 12 months, which of the following services did you use?/e. Health events (mobile clinic, orange ambulance, medical brigades, etc.)";"In the past 12 months, which of the following services did you use?/f. None";"In the past 12 months, which of the following services did you use?/g. Other: please specify";"If other, please specify:";"If [did access the services] did the services help you as you wanted?";"I will now ask you questions on how the insurance has impacted the wellbeing of your children and finances.";"How much does the insurance help reduce your financial stress?";"Since taking the insurance product from VisionFund, has the wellbeing of the children you support improved?";"[If a] What improved for your children since having the insurance product?";"[If a] What improved for your children since having the insurance product?/a. Improved access to healthcare treatment and diagnosis";"[If a] What improved for your children since having the insurance product?/b. Reduced out-of-pocket expenses that helped us maintain nutritious and sufficient meals.";"[If a] What improved for your children since having the insurance product?/c. Fewer school days missed due to improved health";"[If a] What improved for your children since having the insurance product?/d. Reduced need to work extra hours after a shock, allowing more time to spend with children";"[If a] What improved for your children since having the insurance product?/e. Ability to continue normal daily activities (play, social life, learning)";"[If a] What improved for your children since having the insurance product?/f. Increased savings after loss helped meet the children’s needs including clothing, shoes, and school supplies";"[If a] What improved for your children since having the insurance product?/g. Other (please specify)";"If other, please specify:";"This section includes questions on your level of satisfaction with your interaction with VisionFund, their products or services.";"On a scale of 0-10, how likely are you to recommend the VisionFund Insurance to a friend or family member, where 0 is not at all likely and 10 is extremely likely?";"[If 0-6] What actions could VisionFund take to make you more likely to recommend the insurance product to a friend or family member?";"[If 7-8] What specifically about the VisionFund  Insurance caused you to give it the score that you did?";"[If 9-10] What specifically about the VisionFund Insurance would cause you to recommend it to a friend or family member?";"Considering the benefits and the cost of your insurance, do you feel the insurance is worth what you pay?";"If you had to pay the full insurance premium yourself, in the amount of 700,000 VND/hectare per year, would you renew this policy after it expires?";"How confident are you that the insurance will pay when something serious happens?";"I will now ask you questions about your levels of access to insurance services before and after VisionFund.";"Before VisionFund, did you have access to an insurance like VisionFund provides?";"If you could no longer access insurance from VisionFund, how easily could you get a comparable insurance product with another organization?";"This section includes specific questions related to your health insurance.";"Since having the insurance, were you or any member of your household able to seek medical care more easily?";"Compared to a similar illness before you had insurance, have your out-of-pocket medical costs changed because of the insurance? It has become…";"This section includes specific questions related to your Crop insurance.";"After the weather shock, since having the insurance, how quickly were you able to recover and continue earning income?";"Since having a crop insurance, has your approach to farming changed (e.g., choice of crops, input investment, or planting practices)?";"This section includes specific questions related to your Credit Life insurance.";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/a. Help with medical or hospital costs";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/b. Help when crops or income are affected by weather (drought, flood, etc.)";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/c. Help when property or business assets are damaged";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/d. No other benefits are included";"Besides the protection in case of death or disability, which other insurance benefits are included with your Credit insurance?/e. I am not sure";"Most MFIs that provide a Credit Insurance only cover the outstanding loan amount in case of the death or disability of the borrower. How valuable are the additional benefits of this enhanced credit insurance to you?";"Lastly, I will be asking questions about you and your household.";"What is the client's age?";"What is the client's education level?";"What is the client's household size?";"What is the client's sex?";"Does anyone in your household experience serious difficulty in any of the following areas: seeing, hearing, walking or climbing steps, remembering or concentrating, self-care, or communicating?";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/a. Loans";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/b. Savings Accounts";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/c. Financial Education";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/d. Health Services (telemedicine, education etc.)";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/e. None";"In the last 6 months, which services have you received from VisionFund apart from your insurance policy?/f. Other (please specify)";"If other, please specify:";"What are your main sources of income?";"What are your main sources of income?/a. Crop agriculture business";"What are your main sources of income?/b. Livestock agriculture business";"What are your main sources of income?/c. Trading/Wholesale/Retail (e.g., retail shop)";"What are your main sources of income?/d. Manufacturing (e.g., maker of furniture)";"What are your main sources of income?/e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"What are your main sources of income?/f. Salaried wage-earner";"What are your main sources of income?/g. Remittances, donations, and government subsidy/assitance";"What are your main sources of income?/h. Other (please specify)";"If other, please specify:";"Thank you very much for your time. We will use this information to improve our services to you and future clients. Have a great day!";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"ee.kobo.vfi.vft24.org:Xha5CK9rCGAWbaWX";"2026-04-07T09:35:17.818+03:00";"2026-04-07T09:53:00.816+03:00";"munyiri_wanjugu";"AFRICA";"Kenya";"La-3052611-770";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"c. Poor";"c. Poor";"a. In-person explanation from MFI staff/loan officer b. Group meeting";"1";"1";"0";"0";"0";"0";"0";"";"f. Other (please specify)";"Phone call";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"a. Yes";"e. Ability to continue normal daily activities (play, social life, learning)";"0";"0";"0";"0";"1";"0";"0";"";"";"10";"";"";"It is very encouraging and I am able to save";"a. Definitely worth it";"";"a. Very confident";"";"a. Yes";"c. Neither difficult nor easy";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"36";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"30220";"8fbda5d3-2542-4b48-befa-b42dc9ab2bba";"2026-04-07T06:53:11";"";"";"submitted_via_web";"munyiri_wanjugu";"";"1204"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T09:49:25.290+03:00";"2026-04-07T10:00:13.459+03:00";"faith_maina";"AFRICA";"Kenya";"MO-3041272-810";"Matete";"Health Insurance";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"b. Group meeting";"0";"1";"0";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"9";"";"";"Helps families, and transform lives";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"b. Slightly difficult";"";"b. No";"d. Slightly higher";"";"";"";"";"";"";"";"";"";"";"";"";"62";"c. Lower Secondary";"c. 7 or more People";"b. Female";"b. No";"a. Loans c. Financial Education";"1";"0";"1";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30221";"7d9965bf-bdbd-48e1-8b35-2cfc8a49d197";"2026-04-07T07:00:24";"";"";"submitted_via_web";"faith_maina";"";"1205"
"ee.kobo.vfi.vft24.org:Xha5CK9rCGAWbaWX";"2026-04-07T09:53:00.852+03:00";"2026-04-07T10:02:20.873+03:00";"munyiri_wanjugu";"AFRICA";"Kenya";"EM-3041519-419";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"e. Phone call from the MFI";"0";"0";"0";"0";"1";"0";"0";"";"c. Whatsapp or other messages applications";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"a. Yes";"e. Ability to continue normal daily activities (play, social life, learning)";"0";"0";"0";"0";"1";"0";"0";"";"";"0";"Vision fund should do more trainings to enlighten their clients so they can recommend";"";"";"c. Neither worth it nor not worth it";"";"c. Neither confident nor not confident";"";"b. No";"c. Neither difficult nor easy";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"30";"a. Tertiary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"a. Crop agriculture business b. Livestock agriculture business";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"30222";"9263a82d-109c-4355-8f6e-f995ee354eb2";"2026-04-07T07:02:31";"";"";"submitted_via_web";"munyiri_wanjugu";"";"1206"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:00:13.483+03:00";"2026-04-07T10:05:36.608+03:00";"faith_maina";"AFRICA";"Kenya";"LI-3043851-320";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"b. Group meeting";"0";"1";"0";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"9";"";"";"It is very good and timely";"a. Definitely worth it";"";"a. Very confident";"";"a. Yes";"a. Very difficult";"";"b. No";"b. Slightly lower";"";"";"";"";"";"";"";"";"";"";"";"";"26";"a. Tertiary";"b. 4-6 People";"b. Female";"b. No";"c. Financial Education";"0";"0";"1";"0";"0";"0";"";"a. Crop agriculture business e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"1";"0";"0";"0";"1";"0";"0";"0";"";"";"30223";"825c074d-7783-4795-b801-76aa381ab991";"2026-04-07T07:05:47";"";"";"submitted_via_web";"faith_maina";"";"1207"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:05:36.629+03:00";"2026-04-07T10:17:48.735+03:00";"faith_maina";"AFRICA";"Kenya";"BW-3028189-027";"Matete";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"b. Group meeting c. SMS/WhatsApp messages from the MFI";"0";"1";"1";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"5";"I HAVE";"";"";"c. Neither worth it nor not worth it";"";"a. Very confident";"";"a. Yes";"d. Slightly easy";"";"b. No";"b. Slightly lower";"";"";"";"";"";"";"";"";"";"";"";"";"41";"b. Upper Secondary";"b. 4-6 People";"b. Female";"b. No";"c. Financial Education";"0";"0";"1";"0";"0";"0";"";"a. Crop agriculture business e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"1";"0";"0";"0";"1";"0";"0";"0";"";"";"30224";"78754054-82f8-4079-96af-0108fdb53073";"2026-04-07T07:17:59";"";"";"submitted_via_web";"faith_maina";"";"1208"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:17:48.758+03:00";"2026-04-07T10:27:19.703+03:00";"faith_maina";"AFRICA";"Kenya";"MM-3041272-156";"Matete";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"c. SMS/WhatsApp messages from the MFI e. Phone call from the MFI";"0";"0";"1";"0";"1";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"5";"I haven't been admitted in the hospital- not used the insurance yet";"";"";"a. Definitely worth it";"";"b. Somewhat confident";"";"b. No";"c. Neither difficult nor easy";"";"b. No";"c. No difference";"";"";"";"";"";"";"";"";"";"";"";"";"31";"d. Primary";"b. 4-6 People";"b. Female";"b. No";"a. Loans b. Savings Accounts";"1";"1";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30225";"8066ca1e-4a58-411f-913e-3e08a094c6f5";"2026-04-07T07:27:30";"";"";"submitted_via_web";"faith_maina";"";"1209"
"ee.kobo.vfi.vft24.org:Xha5CK9rCGAWbaWX";"2026-04-07T10:02:20.904+03:00";"2026-04-07T10:28:15.141+03:00";"munyiri_wanjugu";"AFRICA";"Kenya";"Dm-3038899-288";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"c. Whatsapp or other messages applications";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"a. Yes";"e. Ability to continue normal daily activities (play, social life, learning)";"0";"0";"0";"0";"1";"0";"0";"";"";"9";"";"";"Vision Fund has been uplifting farmers and business owners which is a good thing";"a. Definitely worth it";"";"a. Very confident";"";"a. Yes";"c. Neither difficult nor easy";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"28";"a. Tertiary";"b. 4-6 People";"a. Male";"b. No";"a. Loans f. Other (please specify)";"1";"0";"0";"0";"0";"1";"Trainings";"a. Crop agriculture business f. Salaried wage-earner";"1";"0";"0";"0";"0";"1";"0";"0";"";"";"30226";"e7571b00-3e9e-4019-abee-b74d9af94756";"2026-04-07T07:28:26";"";"";"submitted_via_web";"munyiri_wanjugu";"";"1210"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:27:19.727+03:00";"2026-04-07T10:37:07.672+03:00";"faith_maina";"AFRICA";"Kenya";"Ja-3052410-649";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"c. SMS/WhatsApp messages from the MFI";"0";"0";"1";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"6";"The insurance is good though I havent used it I would urge people to join a group for easy access of getting an insurance";"";"";"b. Somewhat worth it";"";"a. Very confident";"";"b. No";"a. Very difficult";"";"b. No";"a. Much lower";"";"";"";"";"";"";"";"";"";"";"";"";"27";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30227";"f59f8fd8-ccd2-46b8-8a95-937ccd84ad17";"2026-04-07T07:37:18";"";"";"submitted_via_web";"faith_maina";"";"1211"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:37:07.697+03:00";"2026-04-07T10:45:23.711+03:00";"faith_maina";"AFRICA";"Kenya";"Mk-3041815-895";"Matete";"Health Insurance";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"b. Group meeting c. SMS/WhatsApp messages from the MFI";"0";"1";"1";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"a. Significantly reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"7";"";"Understand the insurance because it helps in health- join a vfk group";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"a. Very difficult";"";"b. No";"b. Slightly lower";"";"";"";"";"";"";"";"";"";"";"";"";"39";"a. Tertiary";"b. 4-6 People";"a. Male";"b. No";"c. Financial Education";"0";"0";"1";"0";"0";"0";"";"d. Manufacturing (e.g., maker of furniture)";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"30228";"ad60c576-ee45-48bf-9d84-0a56b0e4ec10";"2026-04-07T07:45:34";"";"";"submitted_via_web";"faith_maina";"";"1212"
"ee.kobo.vfi.vft24.org:Xha5CK9rCGAWbaWX";"2026-04-07T10:28:15.188+03:00";"2026-04-07T10:47:19.838+03:00";"munyiri_wanjugu";"AFRICA";"Kenya";"IE-3042243-978";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"a. In-person explanation from MFI staff/loan officer";"1";"0";"0";"0";"0";"0";"0";"";"c. Whatsapp or other messages applications";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"Clients are given enough time to repay their loans. I can say the insurance  is helpful especilly when you do not have money at hand";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"c. Neither difficult nor easy";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"26";"c. Lower Secondary";"a. 1-3 People";"a. Male";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"f. Salaried wage-earner";"0";"0";"0";"0";"0";"1";"0";"0";"";"";"30229";"03dc271d-1b0d-4265-9921-f5bd54aa1d27";"2026-04-07T07:47:30";"";"";"submitted_via_web";"munyiri_wanjugu";"";"1213"
"ee.kobo.vfi.vft24.org:yLSymqvGX2cNaptk";"2026-04-02T17:41:02.297+03:00";"2026-04-07T10:18:50.958+03:00";"patricia_ainembabazi";"AFRICA";"Uganda";"BF-361611-586";"Moyo";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer b. Group meeting";"1";"1";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"7";"";"we have not used insurance before";"";"b. Somewhat worth it";"";"b. Somewhat confident";"";"b. No";"c. Neither difficult nor easy";"";"b. No";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"32";"d. Primary";"b. 4-6 People";"b. Female";"b. No";"a. Loans b. Savings Accounts";"1";"1";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30230";"24372f7f-025d-4895-85c3-64118b1b4f14";"2026-04-07T08:02:07";"";"";"submitted_via_web";"patricia_ainembabazi";"";"1214"
"ee.kobo.vfi.vft24.org:yLSymqvGX2cNaptk";"2026-04-02T17:41:02.297+03:00";"2026-04-07T11:07:06.332+03:00";"patricia_ainembabazi";"AFRICA";"Uganda";"DJ-309638-961";"Moyo";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"b. Group meeting e. Phone call from the MFI";"0";"1";"0";"0";"1";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"8";"";"i believe insurance is good";"";"b. Somewhat worth it";"";"b. Somewhat confident";"";"b. No";"c. Neither difficult nor easy";"";"b. No";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"28";"d. Primary";"c. 7 or more People";"b. Female";"b. No";"a. Loans b. Savings Accounts";"1";"1";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30231";"24372f7f-025d-4895-85c3-64118b1b4f14";"2026-04-07T08:02:33";"";"";"submitted_via_web";"patricia_ainembabazi";"";"1215"
"ee.kobo.vfi.vft24.org:yLSymqvGX2cNaptk";"2026-04-07T11:07:06.362+03:00";"2026-04-07T11:11:26.222+03:00";"patricia_ainembabazi";"AFRICA";"Uganda";"HJ-300042-887";"Moyo";"Health Insurance";"a. Yes, I agree to participate";"";"b. Good";"b. Good";"a. In-person explanation from MFI staff/loan officer b. Group meeting";"1";"1";"0";"0";"0";"0";"0";"";"a. Through an MFI officer coming to collect the documents";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"b. Somewhat reduced";"b. No";"";"";"";"";"";"";"";"";"";"";"7";"";"we have not used insurance before";"";"b. Somewhat worth it";"";"b. Somewhat confident";"";"b. No";"c. Neither difficult nor easy";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"53";"d. Primary";"c. 7 or more People";"b. Female";"a. Yes";"a. Loans b. Savings Accounts";"1";"1";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30232";"4f3151fa-fc65-44f2-a39d-a5fc92eca72c";"2026-04-07T08:06:53";"";"";"submitted_via_web";"patricia_ainembabazi";"";"1216"
"ee.kobo.vfi.vft24.org:JNvMMwflR9RhG6ew";"2026-04-07T10:45:23.732+03:00";"2026-04-07T11:25:22.400+03:00";"faith_maina";"AFRICA";"Kenya";"CB-3044182-086";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"a. Very good";"a. Very good";"b. Group meeting c. SMS/WhatsApp messages from the MFI";"0";"1";"1";"0";"0";"0";"0";"";"d. Directly at VisionFund office/ counter";"";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"b. No";"";"";"";"";"";"";"";"";"";"";"6";"Helps in health and money";"";"";"a. Definitely worth it";"";"a. Very confident";"";"b. No";"a. Very difficult";"";"b. No";"b. Slightly lower";"";"";"";"";"";"";"";"";"";"";"";"";"27";"c. Lower Secondary";"b. 4-6 People";"b. Female";"b. No";"b. Savings Accounts c. Financial Education";"0";"1";"1";"0";"0";"0";"";"e. Service provision business (e.g., salon, skilled/casual laborer, or transport business)";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"30233";"a242bdcf-6edf-4901-9b01-3dc335bba869";"2026-04-07T08:25:33";"";"";"submitted_via_web";"faith_maina";"";"1217"
"ee.kobo.vfi.vft24.org:Xha5CK9rCGAWbaWX";"2026-04-07T10:47:19.880+03:00";"2026-04-07T11:25:41.575+03:00";"munyiri_wanjugu";"AFRICA";"Kenya";"SW-3042241-682";"Angurai";"Health Insurance";"a. Yes, I agree to participate";"";"d. Very poor";"d. Very poor";"b. Group meeting e. Phone call from the MFI";"0";"1";"0";"0";"1";"0";"0";"";"f. Other (please specify)";"Phone call";"";"b. No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"c. No effect";"a. Yes";"e. Ability to continue normal daily activities (play, social life, learning)";"0";"0";"0";"0";"1";"0";"0";"";"";"10";"";"";"I don't know about it but I can say it is hepful if it pays for hospital";"c. Neither worth it nor not worth it";"";"c. Neither confident nor not confident";"";"b. No";"f. I don't know";"";"c. Not applicable (I/my family have not needed medical care)";"f. Not applicable (I have not needed medical care)";"";"";"";"";"";"";"";"";"";"";"";"";"49";"e. None";"b. 4-6 People";"b. Female";"b. No";"a. Loans";"1";"0";"0";"0";"0";"0";"";"a. Crop agriculture business";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"30234";"7d8fb2d9-4c80-4f1e-8bac-55e92d71d9a5";"2026-04-07T08:25:52";"";"";"submitted_via_web";"munyiri_wanjugu";"";"1218"
